ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300001.SZ,20240423,19.11,19.38,18.72,18.96,19.0,-0.04,-0.2105,93725.38,177918.483
300002.SZ,20240423,8.83,9.12,8.82,8.97,8.78,0.19,2.164,670144.2,600371.788
300003.SZ,20240423,13.78,14.43,13.77,14.0,13.9,0.1,0.7194,224129.38,315473.465
300004.SZ,20240423,4.2,4.34,4.15,4.31,4.19,0.12,2.864,42366.23,18111.188
300005.SZ,20240423,4.55,4.63,4.52,4.59,4.5,0.09,2.0,83657.0,38376.546
300006.SZ,20240423,2.68,2.75,2.64,2.7,2.66,0.04,1.5038,132081.0,35572.076
300007.SZ,20240423,13.98,14.47,13.88,14.36,13.91,0.45,3.2351,104096.02,147599.735
300008.SZ,20240423,3.76,3.77,3.66,3.69,3.83,-0.14,-3.6554,517389.48,191476.6
300009.SZ,20240423,9.85,9.87,8.86,9.28,9.87,-0.59,-5.9777,529293.02,486409.065
300010.SZ,20240423,2.55,2.73,2.54,2.7,2.53,0.17,6.7194,209978.66,55677.689
300011.SZ,20240423,5.48,5.58,5.45,5.51,5.47,0.04,0.7313,87242.04,48113.318
300012.SZ,20240423,11.82,12.49,11.82,12.34,11.92,0.42,3.5235,283992.95,348706.026
300013.SZ,20240423,2.1,2.14,2.07,2.09,2.09,0.0,0.0,106336.03,22386.494
300014.SZ,20240423,34.89,35.25,34.37,35.0,34.85,0.15,0.4304,142304.23,495496.717
300015.SZ,20240423,11.98,12.16,11.8,12.08,11.98,0.1,0.8347,774297.25,928693.437
300016.SZ,20240423,4.36,4.59,4.34,4.52,4.36,0.16,3.6697,94762.76,42703.338
300017.SZ,20240423,9.25,9.35,9.01,9.01,9.27,-0.26,-2.8047,718565.84,658859.516
300018.SZ,20240423,4.78,4.87,4.77,4.79,4.78,0.01,0.2092,74557.55,35880.686
300019.SZ,20240423,12.78,13.08,12.5,12.67,13.06,-0.39,-2.9862,134793.23,171424.197
300020.SZ,20240423,6.04,6.18,6.03,6.11,6.01,0.1,1.6639,156138.95,95580.362
300021.SZ,20240423,3.73,3.81,3.69,3.73,3.75,-0.02,-0.5333,111585.52,41767.524
300022.SZ,20240423,3.8,3.84,3.76,3.78,3.76,0.02,0.5319,81129.76,30827.385
300024.SZ,20240423,10.34,10.55,10.28,10.41,10.28,0.13,1.2646,224289.41,233584.215
300025.SZ,20240423,8.6,8.93,8.56,8.74,8.45,0.29,3.432,101780.57,89282.843
