ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300001.SZ,20241127,22.17,22.44,21.71,22.42,22.17,0.25,1.1276,135742.0,299151.416
300002.SZ,20241127,11.61,12.41,11.41,12.29,11.7,0.59,5.0427,1137365.4,1363728.985
300003.SZ,20241127,11.77,12.06,11.61,12.04,11.79,0.25,2.1204,202033.59,238753.921
300004.SZ,20241127,6.61,6.7,6.4,6.69,6.61,0.08,1.2103,124132.01,81124.895
300005.SZ,20241127,7.7,7.85,7.65,7.85,7.75,0.1,1.2903,162493.78,126276.306
300006.SZ,20241127,5.37,5.82,4.96,5.82,4.85,0.97,20.0,1192604.22,641474.023
300007.SZ,20241127,16.88,17.38,16.5,17.33,17.1,0.23,1.345,130808.0,220921.928
300008.SZ,20241127,5.03,5.16,4.9,5.16,5.06,0.1,1.9763,614303.68,309475.154
300009.SZ,20241127,8.78,8.98,8.69,8.98,8.86,0.12,1.3544,162689.49,143588.675
300010.SZ,20241127,9.03,9.87,8.51,9.6,9.21,0.39,4.2345,2349118.82,2156020.573
300011.SZ,20241127,7.97,8.49,7.93,8.41,7.93,0.48,6.053,336717.88,278838.19
300012.SZ,20241127,13.1,13.37,12.9,13.35,13.13,0.22,1.6756,219027.71,287292.5
300013.SZ,20241127,3.99,4.03,3.8,3.97,3.98,-0.01,-0.2513,157581.5,61388.557
300014.SZ,20241127,46.69,49.0,46.03,48.95,46.9,2.05,4.371,281186.09,1337387.416
300015.SZ,20241127,14.01,14.45,13.93,14.44,14.12,0.32,2.2663,826231.15,1174055.732
300016.SZ,20241127,6.73,6.85,6.51,6.84,6.74,0.1,1.4837,91576.0,61129.932
300017.SZ,20241127,9.05,9.52,8.86,9.5,9.22,0.28,3.0369,1237457.81,1136403.105
300018.SZ,20241127,6.84,6.99,6.66,6.97,6.93,0.04,0.5772,189774.0,128765.629
300019.SZ,20241127,16.6,17.0,16.22,16.99,16.64,0.35,2.1034,243583.69,404426.839
300020.SZ,20241127,2.56,2.83,2.53,2.83,2.5,0.33,13.2,939759.63,252588.385
300021.SZ,20241127,4.23,4.24,4.08,4.24,4.26,-0.02,-0.4695,178920.76,74294.152
300022.SZ,20241127,4.77,4.77,4.53,4.76,4.77,-0.01,-0.2096,142821.0,66278.335
300024.SZ,20241127,17.99,18.32,17.37,18.3,18.03,0.27,1.4975,831059.56,1484220.567
300025.SZ,20241127,11.61,13.2,11.5,13.12,11.99,1.13,9.4245,842473.13,1049875.715
300026.SZ,20241127,3.96,4.04,3.87,4.04,3.98,0.06,1.5075,486828.18,192258.5
300027.SZ,20241127,3.0,3.22,2.96,3.22,3.07,0.15,4.886,2175159.7,672686.158
300029.SZ,20241127,6.48,6.48,5.87,6.07,6.47,-0.4,-6.1824,84105.0,50958.135
300030.SZ,20241127,6.85,6.9,6.45,6.86,6.98,-0.12,-1.7192,200502.0,133260.598
300031.SZ,20241127,20.8,22.3,20.4,22.12,20.55,1.57,7.6399,573365.98,1227105.121
300032.SZ,20241127,5.06,5.17,4.88,5.16,5.1,0.06,1.1765,291801.0,146059.365
300033.SZ,20241127,281.45,317.97,281.45,316.98,284.21,32.77,11.5302,285601.13,8570737.713
300034.SZ,20241127,16.1,16.51,15.85,16.51,16.12,0.39,2.4194,138142.23,223992.406
300035.SZ,20241127,15.14,15.79,14.82,15.75,15.25,0.5,3.2787,255134.12,390555.445
300036.SZ,20241127,17.51,18.3,17.14,18.28,17.59,0.69,3.9227,133756.0,236516.867
300037.SZ,20241127,40.9,42.08,40.12,42.06,42.44,-0.38,-0.8954,181098.83,744106.128
300039.SZ,20241127,6.5,6.63,6.38,6.63,6.53,0.1,1.5314,181350.05,118026.665
300040.SZ,20241127,6.84,6.98,6.58,6.98,6.92,0.06,0.8671,352994.3,239903.009
300041.SZ,20241127,8.64,8.76,8.41,8.76,8.67,0.09,1.0381,107075.46,91741.534
300042.SZ,20241127,22.5,22.5,21.48,22.03,21.11,0.92,4.3581,93028.42,203231.781
300043.SZ,20241127,4.5,5.22,4.29,5.16,4.77,0.39,8.1761,3815316.47,1844830.245
300044.SZ,20241127,6.76,6.97,6.48,6.96,6.76,0.2,2.9586,576418.8,388417.27
300045.SZ,20241127,23.69,24.63,23.12,24.62,23.88,0.74,3.0988,291247.28,697926.879
300046.SZ,20241127,38.1,39.73,37.1,39.73,38.63,1.1,2.8475,208243.54,807184.369
300047.SZ,20241127,12.91,13.44,12.4,13.44,12.98,0.46,3.5439,480916.36,624166.579
300048.SZ,20241127,5.07,5.18,4.96,5.18,5.07,0.11,2.1696,117671.2,59481.939
