ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300001.SZ,20241023,22.65,22.91,22.39,22.63,22.64,-0.01,-0.0442,217973.29,493329.154
300002.SZ,20241023,13.51,13.93,13.25,13.61,13.88,-0.27,-1.9452,1498358.04,2034801.239
300003.SZ,20241023,12.4,12.57,12.35,12.39,12.47,-0.08,-0.6415,351521.25,437501.541
300004.SZ,20241023,7.58,8.66,7.33,7.43,7.63,-0.2,-2.6212,1354648.13,1073136.557
300005.SZ,20241023,8.13,8.55,7.95,8.14,7.99,0.15,1.8773,978197.61,804796.021
300006.SZ,20241023,3.92,4.14,3.9,4.0,4.04,-0.04,-0.9901,445875.82,179795.786
300007.SZ,20241023,17.0,17.27,16.78,16.87,17.18,-0.31,-1.8044,168798.1,287633.917
300008.SZ,20241023,5.04,6.07,5.01,6.07,5.06,1.01,19.9605,5386359.49,3112956.016
300009.SZ,20241023,9.35,9.43,9.26,9.36,9.37,-0.01,-0.1067,246775.4,230489.616
300010.SZ,20241023,5.86,6.35,5.65,5.77,6.11,-0.34,-5.5646,2173522.96,1300933.106
300011.SZ,20241023,8.63,9.19,8.57,9.04,8.63,0.41,4.7509,502246.72,450969.754
300012.SZ,20241023,15.03,15.3,14.77,14.81,14.97,-0.16,-1.0688,292814.02,437899.466
300013.SZ,20241023,2.8,3.09,2.8,2.9,2.84,0.06,2.1127,233442.95,68875.379
300014.SZ,20241023,46.3,48.5,45.2,47.33,46.19,1.14,2.4681,733412.56,3439456.785
300015.SZ,20241023,15.0,15.1,14.7,14.78,15.0,-0.22,-1.4667,1775556.78,2644220.107
300016.SZ,20241023,6.54,6.57,6.3,6.4,6.61,-0.21,-3.177,218286.17,140517.653
300017.SZ,20241023,9.29,9.59,9.22,9.35,9.31,0.04,0.4296,1127059.89,1063994.369
300018.SZ,20241023,6.75,6.92,6.58,6.63,6.5,0.13,2.0,406450.39,274202.691
300019.SZ,20241023,14.44,14.88,14.3,14.65,14.4,0.25,1.7361,106442.94,155476.683
300020.SZ,20241023,2.39,2.47,2.35,2.37,2.39,-0.02,-0.8368,596983.26,143281.021
300021.SZ,20241023,4.07,4.12,4.01,4.04,4.05,-0.01,-0.2469,202877.74,82173.933
300022.SZ,20241023,4.62,4.65,4.52,4.53,4.66,-0.13,-2.7897,193424.54,88426.343
300024.SZ,20241023,13.52,13.68,13.3,13.34,13.5,-0.16,-1.1852,555477.4,749991.825
300025.SZ,20241023,9.28,9.35,9.11,9.19,9.28,-0.09,-0.9698,176104.76,162716.565
300026.SZ,20241023,4.09,4.09,4.0,4.03,4.11,-0.08,-1.9465,821255.11,331753.102
300027.SZ,20241023,2.87,2.87,2.76,2.78,2.92,-0.14,-4.7945,2135208.6,600364.521
300029.SZ,20241023,5.15,5.42,5.06,5.07,5.14,-0.07,-1.3619,60043.23,31359.592
300030.SZ,20241023,7.12,7.12,6.85,6.88,7.25,-0.37,-5.1034,281942.0,195880.23
300031.SZ,20241023,19.75,20.18,19.49,19.77,19.99,-0.22,-1.1006,311970.01,618648.334
300032.SZ,20241023,4.57,5.21,4.47,4.84,4.61,0.23,4.9892,1150661.68,554876.568
300033.SZ,20241023,202.68,212.0,197.2,200.0,201.7,-1.7,-0.8428,251429.09,5124359.996
300034.SZ,20241023,17.97,18.85,17.79,18.29,17.88,0.41,2.2931,328543.98,602375.049
300035.SZ,20241023,10.59,11.05,10.46,10.88,10.59,0.29,2.7384,420578.4,454163.383
300036.SZ,20241023,19.4,19.96,19.25,19.39,19.58,-0.19,-0.9704,260021.37,511248.471
300037.SZ,20241023,40.1,42.66,39.61,41.23,40.03,1.2,2.9978,152642.67,631980.395
300039.SZ,20241023,6.63,6.7,6.56,6.61,6.77,-0.16,-2.3634,559640.24,370456.31
300040.SZ,20241023,7.0,7.37,6.86,6.98,6.88,0.1,1.4535,914894.65,647224.649
300041.SZ,20241023,9.0,9.08,8.91,8.98,9.04,-0.06,-0.6637,204958.46,184275.088
300042.SZ,20241023,22.88,23.69,22.56,23.0,22.9,0.1,0.4367,91124.5,210484.417
300043.SZ,20241023,3.23,3.23,3.12,3.15,3.26,-0.11,-3.3742,781343.82,248373.896
300044.SZ,20241023,5.42,5.69,5.35,5.59,5.46,0.13,2.381,777889.5,433330.401
300045.SZ,20241023,29.38,31.88,28.76,28.96,30.11,-1.15,-3.8193,1124404.05,3416616.18
300046.SZ,20241023,40.2,48.55,39.67,45.65,44.17,1.48,3.3507,1163819.14,5097511.624
300047.SZ,20241023,15.06,15.67,14.38,14.53,15.13,-0.6,-3.9656,942762.18,1415016.933
300048.SZ,20241023,5.28,5.42,5.24,5.37,5.28,0.09,1.7045,192576.07,102776.414
300049.SZ,20241023,52.98,54.88,47.88,48.46,53.42,-4.96,-9.2849,221216.34,1101969.815
300050.SZ,20241023,7.22,7.73,7.09,7.18,7.36,-0.18,-2.4457,912047.88,672447.984
300051.SZ,20241023,8.96,9.58,8.85,9.21,9.04,0.17,1.8805,157972.6,146079.05
300052.SZ,20241023,22.1,24.36,21.56,23.13,23.2,-0.07,-0.3017,614690.93,1417466.01
300053.SZ,20241023,15.37,17.17,15.36,16.54,15.76,0.78,4.9492,1475879.31,2405319.068
300054.SZ,20241023,27.63,27.86,27.23,27.39,27.73,-0.34,-1.2261,188675.0,519122.125
300055.SZ,20241023,5.23,5.38,5.16,5.25,5.18,0.07,1.3514,163781.53,86202.103
300056.SZ,20241023,17.7,18.28,16.89,17.79,17.28,0.51,2.9514,983167.05,1734081.476
300057.SZ,20241023,5.99,5.99,5.65,5.69,6.0,-0.31,-5.1667,571629.49,330773.961
300058.SZ,20241023,7.94,7.94,7.4,7.57,7.73,-0.16,-2.0699,2142657.95,1626518.711
300059.SZ,20241023,22.88,23.72,22.28,22.52,22.63,-0.11,-0.4861,13998657.6,32078993.405
300061.SZ,20241023,14.1,15.1,13.65,13.76,14.41,-0.65,-4.5108,1047998.09,1501243.049
300062.SZ,20241023,6.0,6.05,5.88,5.9,6.0,-0.1,-1.6667,195853.12,116385.82
300063.SZ,20241023,10.54,10.54,9.77,10.54,8.78,1.76,20.0456,1770474.74,1856647.351
300065.SZ,20241023,9.43,10.89,9.33,10.2,9.43,0.77,8.1654,1095436.47,1115616.365
300066.SZ,20241023,4.11,4.18,4.08,4.12,4.16,-0.04,-0.9615,276390.5,113939.436
300067.SZ,20241023,5.6,6.91,5.56,6.4,5.76,0.64,11.1111,2945757.52,1914576.641
300068.SZ,20241023,20.83,25.34,20.83,24.93,21.12,3.81,18.0398,2947074.85,6978518.263
300069.SZ,20241023,14.84,14.87,14.43,14.5,14.77,-0.27,-1.828,44062.98,64393.032
300070.SZ,20241023,4.92,5.03,4.88,4.9,4.92,-0.02,-0.4065,605565.02,299290.278
300071.SZ,20241023,4.1,4.17,3.84,3.86,4.0,-0.14,-3.5,710477.37,278994.752
300072.SZ,20241023,3.6,3.94,3.5,3.72,3.63,0.09,2.4793,1263055.09,460383.743
300073.SZ,20241023,43.75,46.04,43.08,45.9,43.74,2.16,4.9383,472975.9,2133961.718
