ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300001.SZ,20240206,15.71,17.73,15.5,17.61,15.8,1.81,11.4557,204411.91,345262.668
300002.SZ,20240206,9.0,10.5,8.91,10.31,9.38,0.93,9.9147,1534287.32,1495643.518
300003.SZ,20240206,12.55,14.28,12.52,14.17,12.69,1.48,11.6627,460211.41,639827.439
300004.SZ,20240206,3.8,3.99,3.47,3.82,3.88,-0.06,-1.5464,139723.14,51396.966
300005.SZ,20240206,3.8,4.11,3.54,3.96,3.82,0.14,3.6649,325853.0,123398.972
300006.SZ,20240206,2.3,2.47,2.12,2.35,2.33,0.02,0.8584,378017.65,85700.471
300007.SZ,20240206,11.99,13.28,11.52,12.93,12.26,0.67,5.4649,148837.2,184201.168
300008.SZ,20240206,3.08,3.35,2.98,3.28,3.08,0.2,6.4935,289862.22,92347.565
300009.SZ,20240206,7.94,9.08,7.94,9.03,8.1,0.93,11.4815,268141.93,231893.596
300010.SZ,20240206,1.66,1.85,1.64,1.77,1.72,0.05,2.907,136824.0,23702.668
300011.SZ,20240206,4.8,5.08,4.32,4.82,4.8,0.02,0.4167,187213.64,86613.915
300012.SZ,20240206,11.43,13.19,11.34,13.14,11.57,1.57,13.5696,393280.59,491313.411
300013.SZ,20240206,2.0,2.14,1.86,2.06,2.05,0.01,0.4878,281640.39,56168.714
300014.SZ,20240206,31.74,34.3,31.7,34.21,32.03,2.18,6.8061,306153.92,1023969.71
300015.SZ,20240206,13.19,14.44,13.12,14.4,13.35,1.05,7.8652,1511956.37,2135474.302
300016.SZ,20240206,4.02,4.34,3.72,4.14,4.24,-0.1,-2.3585,208037.5,83870.4
300017.SZ,20240206,7.93,8.54,7.93,8.49,8.15,0.34,4.1718,1174638.26,971427.873
300018.SZ,20240206,3.64,4.09,3.43,3.93,3.78,0.15,3.9683,194406.93,72112.716
300019.SZ,20240206,11.35,12.13,10.95,11.87,11.52,0.35,3.0382,67807.04,78118.948
300020.SZ,20240206,4.7,5.2,4.58,5.07,4.74,0.33,6.962,379016.64,184872.735
300021.SZ,20240206,3.31,3.6,3.16,3.46,3.38,0.08,2.3669,183827.5,61697.089
300022.SZ,20240206,3.34,3.6,3.17,3.43,3.52,-0.09,-2.5568,218683.98,72779.4
300024.SZ,20240206,8.07,9.3,8.01,9.21,8.24,0.97,11.7718,326648.44,285708.12
300025.SZ,20240206,6.0,6.4,5.45,6.21,6.1,0.11,1.8033,155307.41,92243.206
300026.SZ,20240206,3.18,3.64,3.17,3.61,3.22,0.39,12.1118,640238.8,220342.58
300027.SZ,20240206,1.75,1.95,1.67,1.89,1.76,0.13,7.3864,602530.83,108591.692
300029.SZ,20240206,3.97,4.19,3.71,4.01,4.01,0.0,0.0,37198.01,14816.954
300030.SZ,20240206,4.21,4.39,3.72,4.17,4.35,-0.18,-4.1379,197632.86,79223.888
300031.SZ,20240206,11.73,12.83,11.37,12.52,11.97,0.55,4.5948,255769.73,309641.129
300032.SZ,20240206,3.0,3.27,2.81,3.13,3.13,0.0,0.0,374983.0,112517.608
300033.SZ,20240206,107.8,121.85,106.9,121.44,108.55,12.89,11.8747,120982.28,1413997.08
300034.SZ,20240206,12.81,14.07,12.64,13.98,12.82,1.16,9.0484,179146.39,241023.901
300035.SZ,20240206,7.24,7.82,7.18,7.79,7.11,0.68,9.564,219728.76,166065.515
300036.SZ,20240206,12.5,13.86,12.4,13.73,12.6,1.13,8.9683,162154.83,212882.38
300037.SZ,20240206,39.74,44.11,39.3,43.98,40.11,3.87,9.6485,98629.96,417472.275
300039.SZ,20240206,5.53,6.14,5.47,6.05,5.6,0.45,8.0357,300298.48,175771.689
300040.SZ,20240206,3.51,3.72,3.21,3.63,3.57,0.06,1.6807,149682.85,51349.919
300041.SZ,20240206,7.28,7.9,7.03,7.83,7.23,0.6,8.2988,90674.28,68217.277
300042.SZ,20240206,22.13,26.48,22.05,25.83,23.49,2.34,9.9617,85150.22,207821.292
300043.SZ,20240206,2.16,2.41,2.05,2.33,2.27,0.06,2.6432,790028.39,174275.453
300044.SZ,20240206,3.35,3.68,3.1,3.59,3.46,0.13,3.7572,580541.7,195882.63
300045.SZ,20240206,13.7,15.2,13.5,14.79,13.92,0.87,6.25,404807.15,582798.448
300046.SZ,20240206,8.98,9.86,8.54,9.51,9.2,0.31,3.3696,91370.76,83058.153
300047.SZ,20240206,5.18,5.68,5.05,5.51,5.29,0.22,4.1588,290743.33,154932.102
300048.SZ,20240206,3.77,4.09,3.65,3.99,3.77,0.22,5.8355,125394.27,48565.723
300049.SZ,20240206,30.6,35.4,28.73,34.89,30.5,4.39,14.3934,97065.25,313678.9
300050.SZ,20240206,2.5,2.79,2.28,2.59,2.66,-0.07,-2.6316,414235.05,101759.306
300051.SZ,20240206,6.0,7.75,6.0,7.53,6.89,0.64,9.2888,100650.37,69863.247
300052.SZ,20240206,12.5,13.54,11.65,13.06,12.8,0.26,2.0313,175714.46,221244.213
300053.SZ,20240206,7.24,7.81,6.78,7.62,7.24,0.38,5.2486,289498.16,211698.577
300054.SZ,20240206,16.29,18.42,16.13,18.35,16.36,1.99,12.1638,134665.32,235124.339
300055.SZ,20240206,4.01,4.41,3.76,4.22,4.01,0.21,5.2369,111686.29,45043.633
300056.SZ,20240206,7.15,7.3,6.7,7.15,7.25,-0.1,-1.3793,107885.53,75503.317
