ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300001.SZ,20240202,16.98,17.2,16.11,16.63,16.88,-0.25,-1.481,153813.74,258507.2
300002.SZ,20240202,9.65,10.18,9.39,9.7,9.51,0.19,1.9979,1301516.11,1275502.89
300003.SZ,20240202,13.01,13.14,12.08,12.42,13.01,-0.59,-4.535,229042.78,288946.484
300004.SZ,20240202,4.76,4.86,4.32,4.51,4.75,-0.24,-5.0526,91931.61,42199.914
300005.SZ,20240202,4.55,4.72,4.22,4.39,4.53,-0.14,-3.0905,320738.9,144823.076
300006.SZ,20240202,2.9,2.94,2.6,2.7,2.89,-0.19,-6.5744,214564.2,59421.451
300007.SZ,20240202,14.2,14.54,13.01,13.49,14.2,-0.71,-5.0,141496.48,194766.192
300008.SZ,20240202,3.51,3.55,3.2,3.35,3.5,-0.15,-4.2857,273840.57,92848.662
300009.SZ,20240202,8.34,8.46,7.81,8.01,8.34,-0.33,-3.9568,155276.01,126169.27
300010.SZ,20240202,2.0,2.06,1.8,1.91,1.99,-0.08,-4.0201,146291.91,28194.748
300011.SZ,20240202,5.77,5.88,5.2,5.45,5.78,-0.33,-5.7093,130521.0,72365.076
300012.SZ,20240202,11.49,11.55,10.62,11.09,11.37,-0.28,-2.4626,193768.54,214886.066
300013.SZ,20240202,2.64,2.91,2.38,2.52,2.47,0.05,2.0243,445510.41,115882.728
300014.SZ,20240202,34.0,34.33,31.66,32.8,33.92,-1.12,-3.3019,297514.57,980975.102
300015.SZ,20240202,13.04,13.1,12.2,12.51,13.03,-0.52,-3.9908,749202.24,946090.778
300016.SZ,20240202,5.35,5.44,4.77,4.93,5.33,-0.4,-7.5047,112207.0,56766.794
300017.SZ,20240202,7.8,8.04,7.61,7.92,7.79,0.13,1.6688,1089528.34,859496.033
300018.SZ,20240202,4.71,4.82,4.22,4.42,4.7,-0.28,-5.9574,115700.56,52219.44
300019.SZ,20240202,12.51,12.78,11.51,11.95,12.47,-0.52,-4.17,53548.49,65370.58
300020.SZ,20240202,5.8,5.95,5.22,5.49,5.79,-0.3,-5.1813,294616.2,164648.775
300021.SZ,20240202,3.97,4.03,3.64,3.75,3.96,-0.21,-5.303,116196.5,44586.549
300022.SZ,20240202,4.1,4.28,3.7,4.28,4.15,0.13,3.1325,167820.77,66918.456
300024.SZ,20240202,9.11,9.47,8.48,8.83,9.15,-0.32,-3.4973,258870.12,231297.921
300025.SZ,20240202,7.37,7.45,6.55,6.9,7.22,-0.32,-4.4321,117742.72,82138.946
300026.SZ,20240202,3.54,3.6,3.26,3.36,3.53,-0.17,-4.8159,381273.69,130905.361
300027.SZ,20240202,2.02,2.07,1.84,1.92,1.99,-0.07,-3.5176,583519.46,114521.565
300029.SZ,20240202,5.01,5.06,4.55,4.69,5.0,-0.31,-6.2,34059.0,16333.836
300030.SZ,20240202,5.73,5.84,5.05,5.25,5.73,-0.48,-8.377,104018.69,56214.705
300031.SZ,20240202,13.96,14.48,13.0,13.6,13.88,-0.28,-2.0173,244710.68,338881.279
300032.SZ,20240202,3.92,4.01,3.58,3.72,3.89,-0.17,-4.3702,233904.0,89163.208
