ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300001.SZ,20240930,20.4,22.47,20.16,22.0,19.56,2.44,12.4744,537724.64,1141707.18
300002.SZ,20240930,11.2,12.56,11.02,12.47,10.67,1.8,16.8697,1832855.32,2159526.097
300003.SZ,20240930,11.85,13.27,11.58,13.17,11.24,1.93,17.1708,1082418.47,1337983.014
300004.SZ,20240930,4.85,5.36,4.77,5.24,4.65,0.59,12.6882,365110.44,184428.808
300005.SZ,20240930,5.88,6.6,5.72,6.55,5.59,0.96,17.1735,658373.94,405031.034
300006.SZ,20240930,3.21,3.61,3.12,3.56,3.11,0.45,14.4695,792343.22,266919.402
300007.SZ,20240930,14.7,16.45,14.41,16.24,14.2,2.04,14.3662,369910.0,569244.065
300008.SZ,20240930,4.04,4.61,4.01,4.49,3.92,0.57,14.5408,1972964.89,844427.547
300009.SZ,20240930,9.15,10.07,9.02,9.83,8.73,1.1,12.6002,637464.89,606374.674
300010.SZ,20240930,3.55,4.25,3.45,4.2,3.55,0.65,18.3099,2444243.37,936182.906
300011.SZ,20240930,7.2,8.25,7.0,8.06,6.95,1.11,15.9712,640380.84,486458.108
300012.SZ,20240930,13.99,15.22,13.6,15.04,13.06,1.98,15.1608,729473.12,1050237.039
300013.SZ,20240930,2.4,2.75,2.4,2.68,2.41,0.27,11.2033,354411.55,90847.377
300014.SZ,20240930,44.41,48.78,43.58,48.78,40.65,8.13,20.0,1017537.0,4702360.571
300015.SZ,20240930,14.5,15.91,14.0,15.91,13.26,2.65,19.9849,4633974.81,6966199.83
300016.SZ,20240930,5.73,6.34,5.58,6.24,5.56,0.68,12.2302,411381.15,244808.099
300017.SZ,20240930,8.25,9.38,8.15,9.35,7.99,1.36,17.0213,2689386.36,2363121.14
300018.SZ,20240930,5.49,6.14,5.41,6.06,5.36,0.7,13.0597,360536.77,208338.489
300019.SZ,20240930,12.99,14.45,12.7,14.18,12.42,1.76,14.1707,195281.2,263943.447
300020.SZ,20240930,1.99,2.32,1.99,2.26,2.01,0.25,12.4378,1357194.49,288757.969
300021.SZ,20240930,3.57,3.97,3.52,3.92,3.48,0.44,12.6437,513595.01,193008.464
300022.SZ,20240930,4.06,4.63,4.06,4.52,4.06,0.46,11.33,406870.71,176042.509
300024.SZ,20240930,11.08,12.49,11.0,12.36,10.56,1.8,17.0455,1165925.61,1370758.272
300025.SZ,20240930,9.53,10.98,9.27,10.49,9.37,1.12,11.953,390839.95,390763.25
300026.SZ,20240930,3.71,4.11,3.68,4.07,3.6,0.47,13.0556,1829558.41,713405.524
300027.SZ,20240930,2.59,2.87,2.48,2.87,2.39,0.48,20.0837,3852925.72,1035090.195
300029.SZ,20240930,4.3,4.93,4.29,4.72,4.23,0.49,11.5839,86859.5,39661.212
300030.SZ,20240930,5.78,6.59,5.54,6.59,5.49,1.1,20.0364,584316.04,353270.578
300031.SZ,20240930,17.34,19.47,17.11,19.27,16.65,2.62,15.7357,471994.76,859528.714
300032.SZ,20240930,3.94,4.46,3.84,4.41,3.78,0.63,16.6667,749041.83,311470.929
