ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300001.SZ,20240417,18.84,19.26,18.84,19.26,18.61,0.65,3.4927,108181.76,206527.29
300002.SZ,20240417,8.75,9.07,8.74,9.03,8.61,0.42,4.878,751350.5,673279.905
300003.SZ,20240417,13.35,13.71,13.34,13.58,13.33,0.25,1.8755,136416.37,184409.185
300004.SZ,20240417,4.05,4.38,4.05,4.37,3.94,0.43,10.9137,74250.0,31673.164
300005.SZ,20240417,4.4,4.66,4.4,4.64,4.2,0.44,10.4762,189536.51,86673.296
300006.SZ,20240417,2.51,2.72,2.5,2.71,2.45,0.26,10.6122,190811.07,50713.32
300007.SZ,20240417,13.27,14.18,13.27,14.17,13.1,1.07,8.1679,92700.8,128076.633
300008.SZ,20240417,3.39,3.54,3.39,3.53,3.36,0.17,5.0595,263379.5,92207.825
300009.SZ,20240417,9.59,9.81,9.56,9.68,9.53,0.15,1.574,153210.26,148086.337
300010.SZ,20240417,2.32,2.47,2.3,2.46,2.25,0.21,9.3333,98600.02,23569.197
300011.SZ,20240417,5.12,5.54,5.1,5.53,4.98,0.55,11.0442,132987.0,71444.062
300012.SZ,20240417,11.79,12.1,11.76,12.1,11.6,0.5,4.3103,203196.25,243852.474
300013.SZ,20240417,2.06,2.26,2.06,2.21,2.0,0.21,10.5,213488.5,46869.406
300014.SZ,20240417,35.96,36.67,35.94,36.51,35.68,0.83,2.3262,159801.11,580284.397
300015.SZ,20240417,12.31,12.59,12.25,12.51,12.24,0.27,2.2059,760298.57,948126.066
300016.SZ,20240417,4.15,4.48,4.15,4.48,4.11,0.37,9.0024,110708.22,48442.553
300017.SZ,20240417,8.96,9.35,8.89,9.35,8.96,0.39,4.3527,1232924.55,1139461.397
300018.SZ,20240417,4.59,4.93,4.59,4.92,4.49,0.43,9.5768,127454.09,61544.933
300019.SZ,20240417,14.49,15.06,14.45,14.95,14.08,0.87,6.179,89995.0,133233.827
300020.SZ,20240417,5.81,6.25,5.8,6.23,5.72,0.51,8.9161,300946.62,183504.177
300021.SZ,20240417,3.5,3.73,3.5,3.73,3.46,0.27,7.8035,132620.27,48508.79
300022.SZ,20240417,3.61,3.91,3.6,3.88,3.51,0.37,10.5413,166696.0,63200.855
300024.SZ,20240417,9.9,10.5,9.9,10.5,9.85,0.65,6.599,296568.66,306491.884
300025.SZ,20240417,7.5,8.46,7.5,8.42,7.43,0.99,13.3244,131663.35,106653.35
300026.SZ,20240417,3.61,3.71,3.59,3.71,3.59,0.12,3.3426,332051.9,122082.382
300027.SZ,20240417,1.87,1.96,1.87,1.96,1.83,0.13,7.1038,396302.6,76727.839
300029.SZ,20240417,3.57,3.76,3.52,3.73,3.51,0.22,6.2678,16934.86,6256.311
300030.SZ,20240417,3.99,4.38,3.97,4.34,3.9,0.44,11.2821,123807.0,52929.933
300031.SZ,20240417,11.78,12.38,11.77,12.26,11.58,0.68,5.8722,170888.27,208228.923
300032.SZ,20240417,3.22,3.61,3.22,3.61,3.21,0.4,12.4611,230300.26,80613.206
300033.SZ,20240417,113.99,116.03,112.83,115.3,112.59,2.71,2.407,87413.37,1001589.03
300034.SZ,20240417,15.7,16.82,15.7,16.8,15.65,1.15,7.3482,325021.27,530197.961
300035.SZ,20240417,8.75,9.0,8.73,8.93,8.62,0.31,3.5963,113315.81,100845.78
300036.SZ,20240417,15.48,16.13,15.46,16.01,15.1,0.91,6.0265,152132.17,241532.235
300037.SZ,20240417,32.56,33.78,32.56,33.27,32.37,0.9,2.7804,108012.71,359078.524
300039.SZ,20240417,5.65,5.83,5.65,5.83,5.58,0.25,4.4803,146677.1,84721.329
300040.SZ,20240417,3.85,4.15,3.83,4.15,3.82,0.33,8.6387,92679.77,37582.241
300041.SZ,20240417,7.73,8.13,7.73,8.13,7.56,0.57,7.5397,191826.15,154035.65
300042.SZ,20240417,22.8,25.27,22.7,25.0,21.8,3.2,14.6789,91213.76,220587.835
300043.SZ,20240417,2.47,2.69,2.47,2.68,2.43,0.25,10.2881,358261.86,93717.825
300044.SZ,20240417,4.5,4.9,4.5,4.85,4.3,0.55,12.7907,588740.71,281694.098
300045.SZ,20240417,19.31,20.54,19.31,20.37,18.77,1.6,8.5242,425974.25,857608.521
300046.SZ,20240417,10.19,10.73,10.0,10.64,10.13,0.51,5.0346,68804.33,71824.04
300047.SZ,20240417,6.55,6.9,6.55,6.86,6.31,0.55,8.7163,219754.07,149251.287
300048.SZ,20240417,4.69,4.98,4.69,4.97,4.69,0.28,5.9701,83867.87,40904.992
300049.SZ,20240417,46.05,47.26,43.27,44.35,45.47,-1.12,-2.4632,86806.96,389963.246
300050.SZ,20240417,2.67,2.99,2.67,2.98,2.56,0.42,16.4063,272510.43,78333.823
300051.SZ,20240417,7.88,8.33,7.87,8.27,7.87,0.4,5.0826,39688.0,32689.843
300052.SZ,20240417,12.4,13.15,12.4,13.08,12.27,0.81,6.6015,68316.51,88377.069
300053.SZ,20240417,8.99,9.72,8.99,9.7,8.79,0.91,10.3527,254806.99,242245.44
300054.SZ,20240417,20.31,20.6,20.1,20.55,20.12,0.43,2.1372,48821.0,99523.316
300055.SZ,20240417,4.13,4.5,4.09,4.5,4.03,0.47,11.6625,90182.03,39418.704
300056.SZ,20240417,7.84,8.87,7.82,8.81,7.64,1.17,15.3141,200321.74,170553.391
300057.SZ,20240417,4.31,4.65,4.31,4.62,4.25,0.37,8.7059,205210.61,93428.183
300058.SZ,20240417,6.05,6.42,6.05,6.4,5.93,0.47,7.9258,764818.8,480841.024
300059.SZ,20240417,12.29,12.56,12.24,12.53,12.24,0.29,2.3693,1976848.65,2459183.742
300061.SZ,20240417,3.47,3.74,3.46,3.74,3.42,0.32,9.3567,130305.05,47881.717
300062.SZ,20240417,4.1,4.5,4.1,4.5,4.04,0.46,11.3861,123469.92,53715.856
300063.SZ,20240417,4.02,4.32,4.02,4.3,3.89,0.41,10.5398,465725.21,197450.118
300065.SZ,20240417,6.53,6.91,6.53,6.9,6.37,0.53,8.3203,189504.14,128652.08
300066.SZ,20240417,3.33,3.73,3.32,3.72,3.32,0.4,12.0482,222977.35,80013.554
300067.SZ,20240417,3.47,3.91,3.47,3.91,3.26,0.65,19.9387,687428.0,258545.013
300068.SZ,20240417,9.4,9.87,9.4,9.81,9.19,0.62,6.7465,561116.16,544641.153
